web-scraper-start-url,event_image-src,event_venue,event_link,event_link-href,event_title1,event_start,event_end,event_organizer,event_title2,event_text,event_cost__0,event_category__Exposición__Galerías,event_maplink__1,event_id
http://www.artbarcelona.es/es/agenda/,http://www.artbarcelona.es/wp-content/uploads/2017/11/flyer-def.jpg,Galería Valid Foto Bcn,,http://www.artbarcelona.es/es/exposiciones/esto-no-es-un-selfie/,Varios artistas,,30.11.17 – 06.01.18,Galería Valid Foto Bcn,Esto no es un selfie,"Hay más de 300 millones de #selfies en instagram. Y cada día hay más de un millón más. Nunca hasta ahora ha habido en el mundo tantas imágenes de nosotros mismos. Nunca hasta ahora una imagen había significado tan poco.
¿Cuánta verdad hay en esos selfies? ¿Cuentan algo de cómo somos realmente? ¿Cuántas sobrevivirán al paso del tiempo? ¿Es un selfie lo mismo que un autorretrato? Absolutamente no. Un autorretrato es una mirada personal hacia nuestro interior. Es saber llegar al alma de uno mismo. Un lenguaje íntimo, sincero, sin adornos. Quizá por eso el autorretrato ha sido uno de los grandes temas del arte. Los creadores más importantes de la historia del Arte han recurrido a él para explorar quiénes son y tratar de contarse a los demás. Personas con sustancia, con algo que contar. Gente vestida por dentro.
En Adolfo Dominguez llevamos 40 años creando para esa inmensa minoría. Defendiendo una mirada personal, de autor, que se retrata y se posiciona frente al discurso imperante. Porque frente a la inmediatez, la fugacidad y la frivolidad de este mundo en que vivimos, nosotros creemos en lo atemporal, lo eterno, lo que fue y será.
Un autorretrato es una foto de uno mismo. Pero no es un #selfie.",null,null,null,http://www.artbarcelona.es/es/exposiciones/esto-no-es-un-selfie/
http://www.artbarcelona.es/es/agenda/,http://www.artbarcelona.es/wp-content/uploads/2017/11/DPZEyrTXcAAmdSv.jpg,etHALL,,http://www.artbarcelona.es/es/exposiciones/esak-esa/,Josu Bilbao,,24.11.17 – 19.01.18,etHALL,esàk-esà,esàk-esà es la primera exposición que el artista vasco Josu Bilbao ha preparado en etHALL.,null,null,null,http://www.artbarcelona.es/es/exposiciones/esak-esa/
http://www.artbarcelona.es/es/agenda/,http://www.artbarcelona.es/wp-content/uploads/2015/03/abe_inauguracion_es.png,Sala Parés,,http://www.artbarcelona.es/es/exposiciones/el-pas-de-lany/,"Leticia Feduchi, Guerrero Medina, Josep Moscardó, Ramon Moscardó, Carlos Morago, Marcos Palazzi, Alejandro Quincoces
Eduard Resbier, Xavier Rodés, Gonzalo Sicre, Albert Vidal",,30.11.17 – 09.01.18,Sala Parés,El Pas de l’Any,"Como cada año en estas fechas, presentaremos una exposición colectiva de once artistas de la galería. En esta ocasión los artistas reflejan su mirada sobre las distintas estaciones del año.",null,null,null,http://www.artbarcelona.es/es/exposiciones/el-pas-de-lany/
http://www.artbarcelona.es/es/agenda/,http://www.artbarcelona.es/wp-content/uploads/2017/11/DPZEyrTXcAAmdSv.jpg,etHALL,,,Josu Bilbao,24.11.17 – 19.01.18,24.11.17 – 19.01.18,etHALL,esàk-esà,,null,null,null,http://www.artbarcelona.es/es/exposiciones/esak-esa/
http://www.artbarcelona.es/es/agenda/,http://www.artbarcelona.es/wp-content/uploads/2017/11/flyer-def.jpg,Galería Valid Foto Bcn,,,Varios artistas,30.11.17 – 06.01.18,30.11.17 – 06.01.18,Galería Valid Foto Bcn,Esto no es un selfie,,null,null,null,http://www.artbarcelona.es/es/exposiciones/esto-no-es-un-selfie/
http://www.artbarcelona.es/es/agenda/,http://www.artbarcelona.es/wp-content/uploads/2017/11/12-XII-le-cheval-de-bois-2.jpg,Galería Eude,,,Joan Ponç,30.11.17 – 28.02.18,30.11.17 – 28.02.18,Galería Eude,"Joan Ponç. Don Quijote, Kafka y otros sueños.",,null,null,null,http://www.artbarcelona.es/es/exposiciones/joan-ponc-don-quijote-kafka-y-otros-suenos/
http://www.artbarcelona.es/es/agenda/,http://www.artbarcelona.es/wp-content/uploads/2015/03/abe_inauguracion_es.png,Sala Parés,,,"Leticia Feduchi, Guerrero Medina, Josep Moscardó, Ramon Moscardó, Carlos Morago, Marcos Palazzi, Alejandro Quincoces
Eduard Resbier, Xavier Rodés, Gonzalo Sicre, Albert Vidal",30.11.17 – 09.01.18,30.11.17 – 09.01.18,Sala Parés,El Pas de l’Any,,null,null,null,http://www.artbarcelona.es/es/exposiciones/el-pas-de-lany/
http://www.artbarcelona.es/es/agenda/,http://www.artbarcelona.es/wp-content/uploads/2017/11/12-XII-le-cheval-de-bois-2.jpg,Galería Eude,,http://www.artbarcelona.es/es/exposiciones/joan-ponc-don-quijote-kafka-y-otros-suenos/,Joan Ponç,,30.11.17 – 28.02.18,Galería Eude,"Joan Ponç. Don Quijote, Kafka y otros sueños.","La exposición de Joan Ponç en Galeria Eude coincide con la antológica que le dedica la Fundació Catalunya - La Pedrera.
En la década de los 70 Eude celebró tres exposiciones de este artista: “Joan Ponç. Obra gràfica” (1976 y 1978) y “Devoraciones”, ilustrando el libro del mismo nombre de Luis Goytisolo (1977).
Joan Ponç (Barcelona, 1927 - Saint-Paul-de-Vence, 1984) fue un artista autodidacta que, en su juventud, contactó con una minoría de jóvenes resistentes a la miseria moral y cultural de la dictadura. El resultado fue la fundación de la revista Dau al Set, junto con Brossa, Cuixart, Arnau Puig, Tàpies y Tharrats. Unos años más tarde fundó en Sao Paulo la escuela L’Espai dedicada a la enseñanza del dibujo y la pintura.
En esta exposición intentamos mostrar un Ponç creativo, original y único que, a pesar de todas las adversidades que sufrió en su vida, muestra una cierta ironía, optimismo y luz de esperanza.
Complementa la exposición tres fotografías de Pilar Aymerich y un vídeo donde se muestra un fragmento de la entrevista que realizó Montserrat Roig al artista en 1979.",null,null,null,http://www.artbarcelona.es/es/exposiciones/joan-ponc-don-quijote-kafka-y-otros-suenos/
